₹	ರೂಪಾಯಿ
ರೂ	ರೂಪಾಯಿ
ರೂಪಾಯಿ	ರೂಪಾಯಿ
ರೂಪಾಯಿಗಳು	ರೂಪಾಯಿ
$	ಡಾಲರ್
€	ಯೂರೋ
£	ಪೌಂಡ್
¥	ಯೆನ್

