₹	రూపాయి
RS	రూపాయి
Rs	రూపాయి
rs	రూపాయి
RS.	రూపాయి
Rs.	రూపాయి
rs.	రూపాయి
రూ	రూపాయి
రూపాయి	రూపాయి
రూపాయలు	రూపాయి
$	డాలర్
€	యూరో
£	పౌండ్
¥	యెన్
