₹	रुपये
RS	रुपये
Rs	रुपये
rs	रुपये
RS.	रुपये
Rs.	रुपये
rs.	रुपये
£	पाउंड
₩	वॉन
$	डॉलर
₺	लीरा
৳	टका
¥	येन
₦	नाइरा
€	यूरो
