౦౦	సున్నా
౦౧	ఒకటి
౦౨	రెండు
౦౩	మూడు
౦౪	నాలుగు
౦౫	ఐదు
౦౬	ఆరు
౦౭	ఏడు
౦౮	ఎనిమిది
౦౯	తొమ్మిది
౧౦	పది

